game_id,competition_id,competition_type,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,aggregate,home_club_position,away_club_position,club_home_name,club_away_name,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url
2225755,GB1,domestic_league,2012,33. Matchday,2013-05-07,281,984,1,0,1:0,2,9,Manchester City,West Bromwich Albion,Roberto Mancini,Steve Clarke,Etihad Stadium,46158,Phil Dowd,https://www.transfermarkt.co.uk/manchester-city_west-bromwich-albion/index/spielbericht/2225755
2225745,GB1,domestic_league,2012,33. Matchday,2013-04-13,405,931,1,1,1:1,17,10,Aston Villa,Fc Fulham,Paul Lambert,Martin Jol,Villa Park,37011,Phil Dowd,https://www.transfermarkt.co.uk/aston-villa_fulham-fc/index/spielbericht/2225745
2225802,GB1,domestic_league,2012,32. Matchday,2013-04-07,1039,1071,1,1,1:1,19,18,Queens Park Rangers,Wigan Athletic,Harry Redknapp,Roberto Martínez,Loftus Road Stadium,16658,Phil Dowd,https://www.transfermarkt.co.uk/queens-park-rangers_wigan-athletic/index/spielbericht/2225802
2225806,GB1,domestic_league,2012,32. Matchday,2013-04-07,762,931,1,0,1:0,13,10,Newcastle United,Fc Fulham,Alan Pardew,Martin Jol,St James' Park,51847,Kevin Friend,https://www.transfermarkt.co.uk/newcastle-united_fulham-fc/index/spielbericht/2225806
2225805,GB1,domestic_league,2012,32. Matchday,2013-04-07,631,289,2,1,2:1,3,17,Fc Chelsea,Afc Sunderland,Rafael Benítez,Paolo Di Canio,Stamford Bridge,41500,Neil Swarbrick,https://www.transfermarkt.co.uk/chelsea-fc_sunderland-afc/index/spielbericht/2225805
2225807,GB1,domestic_league,2012,32. Matchday,2013-04-08,985,281,1,2,1:2,1,2,Manchester United,Manchester City,Sir Alex Ferguson,Roberto Mancini,Old Trafford,75498,Mike Dean,https://www.transfermarkt.co.uk/manchester-united_manchester-city/index/spielbericht/2225807
2225772,GB1,domestic_league,2012,34. Matchday,2013-04-20,1039,512,0,2,0:2,19,15,Queens Park Rangers,Stoke City,Harry Redknapp,Tony Pulis,Loftus Road Stadium,17391,Chris Foy,https://www.transfermarkt.co.uk/queens-park-rangers_stoke-city/index/spielbericht/2225772
2225746,GB1,domestic_league,2012,32. Matchday,2013-04-07,148,29,2,2,2:2,4,6,Tottenham Hotspur,Fc Everton,André Villas-Boas,David Moyes,White Hart Lane,36192,Andre Marriner,https://www.transfermarkt.co.uk/tottenham-hotspur_everton-fc/index/spielbericht/2225746
2225808,GB1,domestic_league,2012,32. Matchday,2013-04-07,31,379,0,0,0:0,7,11,Fc Liverpool,West Ham United,Brendan Rodgers,Sam Allardyce,Anfield,45007,Anthony Taylor,https://www.transfermarkt.co.uk/liverpool-fc_west-ham-united/index/spielbericht/2225808
2225764,GB1,domestic_league,2012,32. Matchday,2013-04-06,1123,2288,2,2,2:2,14,9,Norwich City,Swansea City,Chris Hughton,Michael Laudrup,Carrow Road,26372,Michael Oliver,https://www.transfermarkt.co.uk/norwich-city_swansea-city/index/spielbericht/2225764
2225740,GB1,domestic_league,2012,32. Matchday,2013-04-06,512,405,1,3,1:3,15,16,Stoke City,Aston Villa,Tony Pulis,Paul Lambert,bet365 Stadium,27544,Mark Clattenburg,https://www.transfermarkt.co.uk/stoke-city_aston-villa/index/spielbericht/2225740
2225782,GB1,domestic_league,2012,34. Matchday,2013-04-20,379,1071,2,0,2:0,10,18,West Ham United,Wigan Athletic,Sam Allardyce,Roberto Martínez,Boleyn Ground,34544,Neil Swarbrick,https://www.transfermarkt.co.uk/west-ham-united_wigan-athletic/index/spielbericht/2225782
2225719,GB1,domestic_league,2012,31. Matchday,2013-04-01,931,1039,3,2,3:2,10,19,Fc Fulham,Queens Park Rangers,Martin Jol,Harry Redknapp,Craven Cottage,25117,Lee Probert,https://www.transfermarkt.co.uk/fulham-fc_queens-park-rangers/index/spielbericht/2225719
2225801,GB1,domestic_league,2012,32. Matchday,2013-04-06,1032,180,0,2,0:2,20,12,Fc Reading,Fc Southampton,Nigel Adkins,Mauricio Pochettino,Select Car Leasing Stadium,24108,Mike Jones,https://www.transfermarkt.co.uk/reading-fc_southampton-fc/index/spielbericht/2225801
2225744,GB1,domestic_league,2012,33. Matchday,2013-04-13,11,1123,3,1,3:1,4,14,Fc Arsenal,Norwich City,Arsène Wenger,Chris Hughton,Emirates Stadium,60095,Mike Jones,https://www.transfermarkt.co.uk/arsenal-fc_norwich-city/index/spielbericht/2225744
2225727,GB1,domestic_league,2012,31. Matchday,2013-03-31,405,31,1,2,1:2,18,7,Aston Villa,Fc Liverpool,Paul Lambert,Brendan Rodgers,Villa Park,42037,Lee Mason,https://www.transfermarkt.co.uk/aston-villa_liverpool-fc/index/spielbericht/2225727
2225722,GB1,domestic_league,2012,31. Matchday,2013-03-30,29,512,1,0,1:0,6,13,Fc Everton,Stoke City,David Moyes,Tony Pulis,Goodison Park,33977,Mike Jones,https://www.transfermarkt.co.uk/everton-fc_stoke-city/index/spielbericht/2225722
2225721,GB1,domestic_league,2012,31. Matchday,2013-03-30,11,1032,4,1,4:1,5,20,Fc Arsenal,Fc Reading,Arsène Wenger,Nigel Adkins,Emirates Stadium,60082,Chris Foy,https://www.transfermarkt.co.uk/arsenal-fc_reading-fc/index/spielbericht/2225721
2225715,GB1,domestic_league,2012,31. Matchday,2013-03-30,2288,148,1,2,1:2,9,4,Swansea City,Tottenham Hotspur,Michael Laudrup,André Villas-Boas,Swansea.com Stadium,20604,Anthony Taylor,https://www.transfermarkt.co.uk/swansea-city_tottenham-hotspur/index/spielbericht/2225715
2225709,GB1,domestic_league,2012,31. Matchday,2013-03-30,281,762,4,0,4:0,2,15,Manchester City,Newcastle United,Roberto Mancini,Alan Pardew,Etihad Stadium,47201,Neil Swarbrick,https://www.transfermarkt.co.uk/manchester-city_newcastle-united/index/spielbericht/2225709
2225716,GB1,domestic_league,2012,31. Matchday,2013-03-30,289,985,0,1,0:1,16,1,Afc Sunderland,Manchester United,Martin O'Neill,Sir Alex Ferguson,Stadium of Light,43760,Kevin Friend,https://www.transfermarkt.co.uk/sunderland-afc_manchester-united/index/spielbericht/2225716
2225717,GB1,domestic_league,2012,31. Matchday,2013-03-30,180,631,2,1,2:1,12,3,Fc Southampton,Fc Chelsea,Mauricio Pochettino,Rafael Benítez,St Mary's Stadium,31779,Jonathan Moss,https://www.transfermarkt.co.uk/southampton-fc_chelsea-fc/index/spielbericht/2225717
2225763,GB1,domestic_league,2012,33. Matchday,2013-04-13,180,379,1,1,1:1,12,11,Fc Southampton,West Ham United,Mauricio Pochettino,Sam Allardyce,St Mary's Stadium,31984,Mike Dean,https://www.transfermarkt.co.uk/southampton-fc_west-ham-united/index/spielbericht/2225763
2225700,GB1,domestic_league,2012,30. Matchday,2013-03-17,148,931,0,1,0:1,4,10,Tottenham Hotspur,Fc Fulham,André Villas-Boas,Martin Jol,White Hart Lane,36004,Mike Jones,https://www.transfermarkt.co.uk/tottenham-hotspur_fulham-fc/index/spielbericht/2225700
2225698,GB1,domestic_league,2012,30. Matchday,2013-03-17,289,1123,1,1,1:1,15,13,Afc Sunderland,Norwich City,Martin O'Neill,Chris Hughton,Stadium of Light,38625,Chris Foy,https://www.transfermarkt.co.uk/sunderland-afc_norwich-city/index/spielbericht/2225698
2225714,GB1,domestic_league,2012,30. Matchday,2013-03-17,631,379,2,0,2:0,3,12,Fc Chelsea,West Ham United,Rafael Benítez,Sam Allardyce,Stamford Bridge,41639,Michael Oliver,https://www.transfermarkt.co.uk/chelsea-fc_west-ham-united/index/spielbericht/2225714
2225738,GB1,domestic_league,2012,31. Matchday,2013-03-30,1071,1123,1,0,1:0,17,14,Wigan Athletic,Norwich City,Roberto Martínez,Chris Hughton,DW Stadium,17784,Howard Webb,https://www.transfermarkt.co.uk/wigan-athletic_norwich-city/index/spielbericht/2225738
2225701,GB1,domestic_league,2012,30. Matchday,2013-03-16,512,984,0,0,0:0,11,8,Stoke City,West Bromwich Albion,Tony Pulis,Steve Clarke,bet365 Stadium,26137,Mike Dean,https://www.transfermarkt.co.uk/stoke-city_west-bromwich-albion/index/spielbericht/2225701
2225754,GB1,domestic_league,2012,33. Matchday,2013-04-13,1032,31,0,0,0:0,20,7,Fc Reading,Fc Liverpool,Nigel Adkins,Brendan Rodgers,Select Car Leasing Stadium,24139,Mark Clattenburg,https://www.transfermarkt.co.uk/reading-fc_liverpool-fc/index/spielbericht/2225754
2225699,GB1,domestic_league,2012,30. Matchday,2013-03-16,180,31,3,1,3:1,16,7,Fc Southampton,Fc Liverpool,Mauricio Pochettino,Brendan Rodgers,St Mary's Stadium,32070,Phil Dowd,https://www.transfermarkt.co.uk/southampton-fc_liverpool-fc/index/spielbericht/2225699
2225695,GB1,domestic_league,2012,30. Matchday,2013-03-16,2288,11,0,2,0:2,9,5,Swansea City,Fc Arsenal,Michael Laudrup,Arsène Wenger,Swansea.com Stadium,20583,Jonathan Moss,https://www.transfermarkt.co.uk/swansea-city_arsenal-fc/index/spielbericht/2225695
2225704,GB1,domestic_league,2012,30. Matchday,2013-03-16,29,281,2,0,2:0,6,2,Fc Everton,Manchester City,David Moyes,Roberto Mancini,Goodison Park,36519,Lee Probert,https://www.transfermarkt.co.uk/everton-fc_manchester-city/index/spielbericht/2225704
2225741,GB1,domestic_league,2012,32. Matchday,2013-04-06,984,11,1,2,1:2,8,5,West Bromwich Albion,Fc Arsenal,Steve Clarke,Arsène Wenger,The Hawthorns,26144,Howard Webb,https://www.transfermarkt.co.uk/west-bromwich-albion_arsenal-fc/index/spielbericht/2225741
2225735,GB1,domestic_league,2012,29. Matchday,2013-04-17,281,1071,1,0,1:0,2,18,Manchester City,Wigan Athletic,Roberto Mancini,Roberto Martínez,Etihad Stadium,47106,Anthony Taylor,https://www.transfermarkt.co.uk/manchester-city_wigan-athletic/index/spielbericht/2225735
2225703,GB1,domestic_league,2012,29. Matchday,2013-04-17,379,985,2,2,2:2,10,1,West Ham United,Manchester United,Sam Allardyce,Sir Alex Ferguson,Boleyn Ground,34629,Lee Probert,https://www.transfermarkt.co.uk/west-ham-united_manchester-united/index/spielbericht/2225703
2225706,GB1,domestic_league,2012,30. Matchday,2013-03-16,985,1032,1,0,1:0,1,19,Manchester United,Fc Reading,Sir Alex Ferguson,Eamonn Dolan †,Old Trafford,75605,Lee Mason,https://www.transfermarkt.co.uk/manchester-united_reading-fc/index/spielbericht/2225706
2225708,GB1,domestic_league,2012,30. Matchday,2013-03-16,405,1039,3,2,3:2,17,20,Aston Villa,Queens Park Rangers,Paul Lambert,Harry Redknapp,Villa Park,38594,Kevin Friend,https://www.transfermarkt.co.uk/aston-villa_queens-park-rangers/index/spielbericht/2225708
2225733,GB1,domestic_league,2012,29. Matchday,2013-03-10,762,512,2,1,2:1,13,12,Newcastle United,Stoke City,Alan Pardew,Tony Pulis,St James' Park,50703,Andre Marriner,https://www.transfermarkt.co.uk/newcastle-united_stoke-city/index/spielbericht/2225733
2225732,GB1,domestic_league,2012,29. Matchday,2013-03-10,31,148,3,2,3:2,7,4,Fc Liverpool,Tottenham Hotspur,Brendan Rodgers,André Villas-Boas,Anfield,44752,Michael Oliver,https://www.transfermarkt.co.uk/liverpool-fc_tottenham-hotspur/index/spielbericht/2225732
2225734,GB1,domestic_league,2012,29. Matchday,2013-03-09,1032,405,1,2,1:2,19,17,Fc Reading,Aston Villa,Brian McDermott,Paul Lambert,Select Car Leasing Stadium,24102,Jonathan Moss,https://www.transfermarkt.co.uk/reading-fc_aston-villa/index/spielbericht/2225734
2225730,GB1,domestic_league,2012,29. Matchday,2013-03-09,1039,289,3,1,3:1,20,15,Queens Park Rangers,Afc Sunderland,Harry Redknapp,Martin O'Neill,Loftus Road Stadium,18169,Mike Jones,https://www.transfermarkt.co.uk/queens-park-rangers_sunderland-afc/index/spielbericht/2225730
2225739,GB1,domestic_league,2012,31. Matchday,2013-03-30,379,984,3,1,3:1,11,8,West Ham United,West Bromwich Albion,Sam Allardyce,Steve Clarke,Boleyn Ground,34966,Andre Marriner,https://www.transfermarkt.co.uk/west-ham-united_west-bromwich-albion/index/spielbericht/2225739
2225705,GB1,domestic_league,2012,28. Matchday,2013-03-04,405,281,0,1,0:1,18,2,Aston Villa,Manchester City,Paul Lambert,Roberto Mancini,Villa Park,33217,Mike Dean,https://www.transfermarkt.co.uk/aston-villa_manchester-city/index/spielbericht/2225705
2224177,FR1,domestic_league,2012,38. Matchday,2013-05-26,40,14171,2,1,2:1,7,16,Fc Girondins Bordeaux,Thonon Evian Grand Geneve Fc,Francis Gillot,Pascal Dupraz,Matmut Atlantique,15179,Antony Gautier,https://www.transfermarkt.co.uk/fc-girondins-bordeaux_fc-evian-thonon-gaillard/index/spielbericht/2224177
2225718,GB1,domestic_league,2012,28. Matchday,2013-03-02,1071,31,0,4,0:4,17,7,Wigan Athletic,Fc Liverpool,Roberto Martínez,Brendan Rodgers,DW Stadium,20804,Martin Atkinson,https://www.transfermarkt.co.uk/wigan-athletic_liverpool-fc/index/spielbericht/2225718
2225728,GB1,domestic_league,2012,28. Matchday,2013-03-02,180,1039,1,2,1:2,16,20,Fc Southampton,Queens Park Rangers,Mauricio Pochettino,Harry Redknapp,St Mary's Stadium,31728,Howard Webb,https://www.transfermarkt.co.uk/southampton-fc_queens-park-rangers/index/spielbericht/2225728
2225726,GB1,domestic_league,2012,28. Matchday,2013-03-02,289,931,2,2,2:2,14,10,Afc Sunderland,Fc Fulham,Martin O'Neill,Martin Jol,Stadium of Light,39312,Mark Halsey,https://www.transfermarkt.co.uk/sunderland-afc_fulham-fc/index/spielbericht/2225726
2225724,GB1,domestic_league,2012,28. Matchday,2013-03-02,512,379,0,1,0:1,11,12,Stoke City,West Ham United,Tony Pulis,Sam Allardyce,bet365 Stadium,22690,Jonathan Moss,https://www.transfermarkt.co.uk/stoke-city_west-ham-united/index/spielbericht/2225724
2225736,GB1,domestic_league,2012,29. Matchday,2013-04-17,931,631,0,3,0:3,11,3,Fc Fulham,Fc Chelsea,Martin Jol,Rafael Benítez,Craven Cottage,25002,Mike Dean,https://www.transfermarkt.co.uk/fulham-fc_chelsea-fc/index/spielbericht/2225736
2225720,GB1,domestic_league,2012,29. Matchday,2013-04-16,11,29,0,0,0:0,5,6,Fc Arsenal,Fc Everton,Arsène Wenger,David Moyes,Emirates Stadium,60071,Neil Swarbrick,https://www.transfermarkt.co.uk/arsenal-fc_everton-fc/index/spielbericht/2225720
2225712,GB1,domestic_league,2012,28. Matchday,2013-03-02,2288,762,1,0,1:0,8,15,Swansea City,Newcastle United,Michael Laudrup,Alan Pardew,Swansea.com Stadium,20405,Craig Pawson,https://www.transfermarkt.co.uk/swansea-city_newcastle-united/index/spielbericht/2225712
2225723,GB1,domestic_league,2012,30. Matchday,2013-03-17,1071,762,2,1,2:1,18,14,Wigan Athletic,Newcastle United,Roberto Martínez,Alan Pardew,DW Stadium,22297,Mark Halsey,https://www.transfermarkt.co.uk/wigan-athletic_newcastle-united/index/spielbericht/2225723
2225707,GB1,domestic_league,2012,28. Matchday,2013-03-02,631,984,1,0,1:0,4,9,Fc Chelsea,West Bromwich Albion,Rafael Benítez,Steve Clarke,Stamford Bridge,41548,Kevin Friend,https://www.transfermarkt.co.uk/chelsea-fc_west-bromwich-albion/index/spielbericht/2225707
2250166,GB1,domestic_league,2012,27. Matchday,2013-02-24,762,180,4,2,4:2,13,16,Newcastle United,Fc Southampton,Alan Pardew,Mauricio Pochettino,St James' Park,52259,Chris Foy,https://www.transfermarkt.co.uk/newcastle-united_southampton-fc/index/spielbericht/2250166
2250167,GB1,domestic_league,2012,27. Matchday,2013-02-23,1123,29,2,1,2:1,12,6,Norwich City,Fc Everton,Chris Hughton,David Moyes,Carrow Road,26828,Lee Mason,https://www.transfermarkt.co.uk/norwich-city_everton-fc/index/spielbericht/2250167
2250162,GB1,domestic_league,2012,27. Matchday,2013-02-23,11,405,2,1,2:1,5,18,Fc Arsenal,Aston Villa,Arsène Wenger,Paul Lambert,Emirates Stadium,60079,Martin Atkinson,https://www.transfermarkt.co.uk/arsenal-fc_aston-villa/index/spielbericht/2250162
2225711,GB1,domestic_league,2012,27. Matchday,2013-02-23,1039,985,0,2,0:2,20,1,Queens Park Rangers,Manchester United,Harry Redknapp,Sir Alex Ferguson,Loftus Road Stadium,18337,Anthony Taylor,https://www.transfermarkt.co.uk/queens-park-rangers_manchester-united/index/spielbericht/2225711
2225697,GB1,domestic_league,2012,27. Matchday,2013-02-23,984,289,2,1,2:1,7,15,West Bromwich Albion,Afc Sunderland,Steve Clarke,Martin O'Neill,The Hawthorns,25924,Roger East,https://www.transfermarkt.co.uk/west-bromwich-albion_sunderland-afc/index/spielbericht/2225697
2225696,GB1,domestic_league,2012,27. Matchday,2013-02-23,1032,1071,0,3,0:3,19,17,Fc Reading,Wigan Athletic,Brian McDermott,Roberto Martínez,Select Car Leasing Stadium,22321,Phil Dowd,https://www.transfermarkt.co.uk/reading-fc_wigan-athletic/index/spielbericht/2225696
2250163,GB1,domestic_league,2012,27. Matchday,2013-02-23,931,512,1,0,1:0,11,10,Fc Fulham,Stoke City,Martin Jol,Tony Pulis,Craven Cottage,25458,Lee Probert,https://www.transfermarkt.co.uk/fulham-fc_stoke-city/index/spielbericht/2250163
2225725,GB1,domestic_league,2012,28. Matchday,2013-03-02,985,1123,4,0,4:0,1,13,Manchester United,Norwich City,Sir Alex Ferguson,Chris Hughton,Old Trafford,75586,Neil Swarbrick,https://www.transfermarkt.co.uk/manchester-united_norwich-city/index/spielbericht/2225725
2225713,GB1,domestic_league,2012,28. Matchday,2013-03-03,148,11,2,1,2:1,3,5,Tottenham Hotspur,Fc Arsenal,André Villas-Boas,Arsène Wenger,White Hart Lane,36170,Mark Clattenburg,https://www.transfermarkt.co.uk/tottenham-hotspur_arsenal-fc/index/spielbericht/2225713
2250154,GB1,domestic_league,2012,26. Matchday,2013-02-11,31,984,0,2,0:2,9,8,Fc Liverpool,West Bromwich Albion,Brendan Rodgers,Steve Clarke,Anfield,44752,Jonathan Moss,https://www.transfermarkt.co.uk/liverpool-fc_west-bromwich-albion/index/spielbericht/2250154
2250165,GB1,domestic_league,2012,27. Matchday,2013-02-24,281,631,2,0,2:0,2,4,Manchester City,Fc Chelsea,Roberto Mancini,Rafael Benítez,Etihad Stadium,47256,Andre Marriner,https://www.transfermarkt.co.uk/manchester-city_chelsea-fc/index/spielbericht/2250165
2250152,GB1,domestic_league,2012,26. Matchday,2013-02-10,405,379,2,1,2:1,17,11,Aston Villa,West Ham United,Paul Lambert,Sam Allardyce,Villa Park,30503,Mark Clattenburg,https://www.transfermarkt.co.uk/aston-villa_west-ham-united/index/spielbericht/2250152
2225729,GB1,domestic_league,2012,29. Matchday,2013-03-09,1123,180,0,0,0:0,14,16,Norwich City,Fc Southampton,Chris Hughton,Mauricio Pochettino,Carrow Road,26783,Mark Clattenburg,https://www.transfermarkt.co.uk/norwich-city_southampton-fc/index/spielbericht/2225729
2250157,GB1,domestic_league,2012,26. Matchday,2013-02-09,180,281,3,1,3:1,15,2,Fc Southampton,Manchester City,Mauricio Pochettino,Roberto Mancini,St Mary's Stadium,31378,Martin Atkinson,https://www.transfermarkt.co.uk/southampton-fc_manchester-city/index/spielbericht/2250157
2250159,GB1,domestic_league,2012,26. Matchday,2013-02-09,289,11,0,1,0:1,13,5,Afc Sunderland,Fc Arsenal,Martin O'Neill,Arsène Wenger,Stadium of Light,46402,Anthony Taylor,https://www.transfermarkt.co.uk/sunderland-afc_arsenal-fc/index/spielbericht/2250159
2250158,GB1,domestic_league,2012,26. Matchday,2013-02-09,512,1032,2,1,2:1,10,18,Stoke City,Fc Reading,Tony Pulis,Brian McDermott,bet365 Stadium,26737,Michael Oliver,https://www.transfermarkt.co.uk/stoke-city_reading-fc/index/spielbericht/2250158
2225710,GB1,domestic_league,2012,28. Matchday,2013-03-02,29,1032,3,1,3:1,6,19,Fc Everton,Fc Reading,David Moyes,Brian McDermott,Goodison Park,35244,Anthony Taylor,https://www.transfermarkt.co.uk/everton-fc_reading-fc/index/spielbericht/2225710
2250156,GB1,domestic_league,2012,26. Matchday,2013-02-09,1123,931,0,0,0:0,14,12,Norwich City,Fc Fulham,Chris Hughton,Martin Jol,Carrow Road,26816,Howard Webb,https://www.transfermarkt.co.uk/norwich-city_fulham-fc/index/spielbericht/2250156
2250153,GB1,domestic_league,2012,26. Matchday,2013-02-09,631,1071,4,1,4:1,3,19,Fc Chelsea,Wigan Athletic,Rafael Benítez,Roberto Martínez,Stamford Bridge,41562,Mike Dean,https://www.transfermarkt.co.uk/chelsea-fc_wigan-athletic/index/spielbericht/2250153
2250149,GB1,domestic_league,2012,25. Matchday,2013-02-03,984,148,0,1,0:1,9,4,West Bromwich Albion,Tottenham Hotspur,Steve Clarke,André Villas-Boas,The Hawthorns,24978,Mark Clattenburg,https://www.transfermarkt.co.uk/west-bromwich-albion_tottenham-hotspur/index/spielbericht/2250149
2250144,GB1,domestic_league,2012,25. Matchday,2013-02-02,931,985,0,1,0:1,13,1,Fc Fulham,Manchester United,Martin Jol,Sir Alex Ferguson,Craven Cottage,25670,Kevin Friend,https://www.transfermarkt.co.uk/fulham-fc_manchester-united/index/spielbericht/2250144
2250155,GB1,domestic_league,2012,26. Matchday,2013-02-10,985,29,2,0,2:0,1,6,Manchester United,Fc Everton,Sir Alex Ferguson,David Moyes,Old Trafford,75525,Mark Halsey,https://www.transfermarkt.co.uk/manchester-united_everton-fc/index/spielbericht/2250155
2250151,GB1,domestic_league,2012,25. Matchday,2013-02-02,1071,180,2,2,2:2,18,16,Wigan Athletic,Fc Southampton,Roberto Martínez,Mauricio Pochettino,DW Stadium,18598,Andre Marriner,https://www.transfermarkt.co.uk/wigan-athletic_southampton-fc/index/spielbericht/2250151
2250150,GB1,domestic_league,2012,25. Matchday,2013-02-02,379,2288,1,0,1:0,11,8,West Ham United,Swansea City,Sam Allardyce,Michael Laudrup,Boleyn Ground,34962,Lee Probert,https://www.transfermarkt.co.uk/west-ham-united_swansea-city/index/spielbericht/2250150
2250160,GB1,domestic_league,2012,26. Matchday,2013-02-09,2288,1039,4,1,4:1,7,20,Swansea City,Queens Park Rangers,Michael Laudrup,Harry Redknapp,Swansea.com Stadium,20529,Neil Swarbrick,https://www.transfermarkt.co.uk/swansea-city_queens-park-rangers/index/spielbericht/2250160
2250146,GB1,domestic_league,2012,25. Matchday,2013-02-02,762,631,3,2,3:2,15,3,Newcastle United,Fc Chelsea,Alan Pardew,Rafael Benítez,St James' Park,52314,Howard Webb,https://www.transfermarkt.co.uk/newcastle-united_chelsea-fc/index/spielbericht/2250146
