club_id,game_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3948,3912576,2,-1,Karel Geraerts,496,0,-1,Age Hareide,Away,1
496,3912578,0,-1,Age Hareide,89,1,-1,Urs Fischer,Away,0
1075,3912580,3,-1,Artur Jorge,3948,3,-1,Karel Geraerts,Away,0
89,3912575,1,-1,Urs Fischer,496,0,-1,Age Hareide,Away,1
89,3912572,0,-1,Urs Fischer,1075,1,-1,Artur Jorge,Away,0
496,3912582,2,-1,Age Hareide,3948,3,-1,Karel Geraerts,Away,0
3948,3912579,1,-1,Karel Geraerts,89,0,-1,Urs Fischer,Away,1
75807,3906315,5,-1,Erdogan Aslan,5866,1,-1,Thomas Westh Hansen,Away,1
1008,3912567,0,-1,Toni Koskela,150,3,-1,Manuel Pellegrini,Away,0
31614,3912559,1,-1,Ante Simundza,12,3,-1,José Mourinho,Away,0
12,3912568,2,-1,José Mourinho,1008,1,-1,Toni Koskela,Away,1
829,3912585,0,-1,Neil Lennon,985,1,-1,Erik ten Hag,Away,0
150,3912563,1,-1,Manuel Pellegrini,31614,0,-1,Ante Simundza,Away,1
1008,3912564,0,-1,Toni Koskela,31614,2,-1,Ante Simundza,Away,0
12,3912565,1,-1,José Mourinho,150,1,-1,Manuel Pellegrini,Away,0
31614,3912570,1,-1,Ante Simundza,1008,1,-1,Toni Koskela,Away,0
31614,3912566,2,-1,Ante Simundza,150,3,-1,Manuel Pellegrini,Away,0
1008,3912561,0,-1,Toni Koskela,12,3,-1,José Mourinho,Away,0
1075,3912574,2,-1,Artur Jorge,496,0,-1,Age Hareide,Away,1
150,3912569,2,-1,Manuel Pellegrini,1008,0,-1,Toni Koskela,Away,1
3948,3912573,2,-1,Karel Geraerts,1075,1,-1,Artur Jorge,Away,1
2156,3912552,1,-1,José Luis Oltra,273,1,-1,Bruno Génésio,Away,0
398,3912604,0,-1,Maurizio Sarri,122,0,-1,Christian Ilzer,Away,0
273,3912555,3,-1,Bruno Génésio,36,3,-1,Jorge Jesus,Away,0
36,3912557,2,-1,Jorge Jesus,2156,1,-1,José Luis Oltra,Away,1
150,3912560,2,-1,Manuel Pellegrini,12,1,-1,José Mourinho,Away,1
273,3912547,1,-1,Bruno Génésio,338,0,-1,Mircea Lucescu,Away,1
2156,3912554,0,-1,José Luis Oltra,36,2,-1,Jorge Jesus,Away,0
2156,3912549,1,-1,José Luis Oltra,338,0,-1,Mircea Lucescu,Away,1
36,3912551,2,-1,Jorge Jesus,273,2,-1,Bruno Génésio,Away,0
338,3912553,1,-1,Mircea Lucescu,36,2,-1,Jorge Jesus,Away,0
273,3912558,2,-1,Bruno Génésio,2156,1,-1,José Luis Oltra,Away,1
260,3912537,0,-1,Bo Henriksen,11,1,-1,Mikel Arteta,Away,0
383,3912542,2,-1,Ruud van Nistelrooy,501,1,-1,Kjetil Knutsen,Away,1
501,3912545,1,-1,Kjetil Knutsen,260,2,-1,Bo Henriksen,Away,0
1053,3925205,3,-1,Erik Hamrén,16173,1,-1,Jeppe Svensson,Away,1
36,3912548,2,-1,Jorge Jesus,338,0,-1,Mircea Lucescu,Away,1
260,3912540,0,-1,Bo Henriksen,383,5,-1,Ruud van Nistelrooy,Away,0
338,3912550,1,-1,Mircea Lucescu,273,2,-1,Bruno Génésio,Away,0
12,3912562,1,-1,José Mourinho,31614,2,-1,Ante Simundza,Away,0
383,3912535,0,-1,Ruud van Nistelrooy,11,1,-1,Mikel Arteta,Away,0
383,3912546,5,-1,Ruud van Nistelrooy,260,1,-1,Genesio Colatrella,Away,1
260,3912543,1,-1,Franco Foda,501,2,-1,Kjetil Knutsen,Away,0
11,3912544,2,-1,Mikel Arteta,260,1,-1,Franco Foda,Away,1
383,3956714,0,-1,Ruud van Nistelrooy,368,3,-1,Jorge Sampaoli,Away,0
995,3956709,1,-1,Antoine Kombouaré,506,1,-1,Massimiliano Allegri,Away,0
162,3956713,3,-1,Philippe Clement,15,2,-1,Xabi Alonso,Away,1
501,3912536,0,-1,Kjetil Knutsen,11,3,-1,Mikel Arteta,Away,0
273,3956711,1,-1,Bruno Génésio,660,2,-1,Igor Jovicevic,Away,0
12,3956715,0,-1,José Mourinho,409,1,-1,Matthias Jaissle,Away,0
865,3956710,1,-1,Albert Capellas,336,1,-1,Rúben Amorim,Away,0
11,3912538,0,-1,Mikel Arteta,383,2,-1,Ruud van Nistelrooy,Away,0
660,3956719,6,-1,Igor Jovicevic,273,6,-1,Bruno Génésio,Away,0
409,3956723,0,-1,Matthias Jaissle,12,2,-1,José Mourinho,Away,0
131,3956716,1,-1,Xavi,985,2,-1,Erik ten Hag,Away,0
985,3956708,2,-1,Erik ten Hag,131,2,-1,Xavi,Away,0
368,3956722,0,-1,Jorge Sampaoli,383,2,-1,Ruud van Nistelrooy,Away,0
610,3956720,1,-1,Johnny Heitinga,89,3,-1,Urs Fischer,Away,0
15,3956721,8,-1,Xabi Alonso,162,5,-1,Philippe Clement,Away,1
336,3956718,4,-1,Rúben Amorim,865,0,-1,Albert Capellas,Away,1
150,4031388,1,-1,Manuel Pellegrini,985,4,-1,Erik ten Hag,Away,0
234,3912595,2,-1,Arne Slot,398,4,-1,Maurizio Sarri,Away,0
338,3912556,3,-1,Mircea Lucescu,2156,3,-1,José Luis Oltra,Away,0
60,4031384,0,-1,Christian Streich,506,1,-1,Massimiliano Allegri,Away,0
11,3912541,1,-1,Mikel Arteta,501,0,-1,Kjetil Knutsen,Away,1
501,3912539,1,-1,Kjetil Knutsen,383,1,-1,Ruud van Nistelrooy,Away,0
11,4031387,2,-1,Mikel Arteta,336,2,-1,Rúben Amorim,Away,0
681,4031389,0,-1,Imanol Alguacil,12,2,-1,José Mourinho,Away,0
234,4031390,1,-1,Arne Slot,660,1,-1,Igor Jovicevic,Away,0
15,4031394,2,-1,Xabi Alonso,279,0,-1,Stanislav Cherchesov,Away,1
89,3956712,0,-1,Urs Fischer,610,0,-1,Johnny Heitinga,Away,0
89,4031393,0,-1,Urs Fischer,3948,3,-1,Karel Geraerts,Away,0
336,4031395,6,-1,Rúben Amorim,11,4,-1,Mikel Arteta,Away,1
12,4031397,0,-1,José Mourinho,681,0,-1,Imanol Alguacil,Away,0
36,4031399,0,-1,Jorge Jesus,368,2,-1,Jorge Sampaoli,Away,0
1177,3925197,3,-1,Kent Nielsen,5091,0,-1,Peter Bonde,Away,1
10695,3837910,0,-1,Sergey Tashuev,790,0,-1,Radovan Karanovic,Away,0
2481,3837921,0,-1,Stjepan Tomas,6808,0,-1,Sergej Jakirovic,Away,0
2049,3837912,0,-1,Orges Shehi,853,1,-1,Carlos Fangueiro,Away,0
33783,3837915,0,-1,Viktors Morozs,1008,1,-1,Toni Koskela,Away,0
6170,3837916,0,-1,Mikkjal Thomassen,501,3,-1,Kjetil Knutsen,Away,0
279,3837913,0,-1,Stanislav Cherchesov,10481,0,-1,Milan Milanovic,Away,0
38204,3837920,0,-1,Raúl Castillo,4644,3,-1,Goce Sedloski,Away,0
10604,3837918,0,-1,Stefano Sanderra,3258,3,-1,Stephen Bradley,Away,0
3471,3837917,0,-1,David Healy,10734,1,-1,Anthony Limbrick,Away,0
10625,3837919,0,-1,Qurban Qurbanov,238,1,-1,John van den Brom,Away,0
602,3837914,1,-1,Vladimir Cheburin,28082,1,-1,Ilir Daja,Away,0
3070,3837911,0,-1,Milija Savovic,31614,2,-1,Ante Simundza,Away,0
5849,3845948,2,-1,Arnar Gunnlaugsson,496,3,-1,Milos Milojevic,Away,0
7769,3837909,0,-1,Dan Petrescu,10301,0,-1,Eghishe Melikyan,Away,0
10734,3837931,0,-1,Anthony Limbrick,3471,2,-1,David Healy,Away,0
10301,3837923,6,-1,Eghishe Melikyan,7769,5,-1,Dan Petrescu,Away,1
10481,3842770,1,-1,Milan Milanovic,279,5,-1,Stanislav Cherchesov,Away,0
501,3837930,1,-1,Morten Kalvenes,6170,3,-1,Agnar Prestá,Away,0
540,3837936,2,-1,Vladimir Weiss,11344,1,-1,Gia Geguchadze,Away,1
790,3837924,2,-1,Radovan Karanovic,10695,0,-1,Sergey Tashuev,Away,1
368,4031391,0,-1,Jorge Sampaoli,36,1,-1,Jorge Jesus,Away,0
496,3845949,3,-1,Milos Milojevic,5849,3,-1,Arnar Gunnlaugsson,Away,0
3258,3837932,0,-1,Stephen Bradley,10604,0,-1,Andrea Pisanu,Away,0
853,3837926,2,-1,Carlos Fangueiro,2049,1,-1,Orges Shehi,Away,1
6808,3837935,0,-1,Sergej Jakirovic,2481,1,-1,Stjepan Tomas,Away,0
4644,3837934,0,-1,Goce Sedloski,38204,2,-1,Raúl Castillo,Away,0
660,4031398,1,-1,Igor Jovicevic,234,7,-1,Arne Slot,Away,0
238,3837933,1,-1,John van den Brom,10625,5,-1,Qurban Qurbanov,Away,0
279,4031386,0,-1,Stanislav Cherchesov,15,2,-1,Xabi Alonso,Away,0
2481,3871450,0,-1,Stjepan Tomas,790,0,-1,Radovan Karanovic,Away,0
540,3871639,2,-1,Vladimir Weiss,279,1,-1,Stanislav Cherchesov,Away,1
36,3837939,0,-1,Jorge Jesus,338,0,-1,Mircea Lucescu,Away,0
506,3956717,3,-1,Massimiliano Allegri,995,0,-1,Antoine Kombouaré,Away,1
941,3871411,2,-1,Michal Bilek,1008,1,-1,Toni Koskela,Away,1
4644,3871413,2,-1,Goce Sedloski,419,2,-1,Ante Cacic,Away,0
501,3871949,0,-1,Kjetil Knutsen,3471,1,-1,David Healy,Away,0
3258,3871412,0,-1,Stephen Bradley,31614,3,-1,Ante Simundza,Away,0
3948,4031385,3,-1,Karel Geraerts,89,3,-1,Urs Fischer,Away,0
260,3871409,2,-1,Franco Foda,10625,3,-1,Qurban Qurbanov,Away,0
853,3871950,1,-1,Carlos Fangueiro,10301,0,-1,Eghishe Melikyan,Away,1
28082,3837928,0,-1,Ilir Daja,602,1,-1,Vladimir Cheburin,Away,0
496,3871410,0,-1,Milos Milojevic,602,1,-1,Vladimir Cheburin,Away,0
1064,3837940,4,-1,Barak Bakhar,683,0,-1,Pedro Martins,Away,1
602,3871438,2,-1,Vladimir Cheburin,496,0,-1,Milos Milojevic,Away,1
338,3837942,2,-1,Mircea Lucescu,36,1,-1,Jorge Jesus,Away,1
10625,3871435,2,-1,Qurban Qurbanov,260,2,-1,Franco Foda,Away,0
3471,3871951,0,-1,David Healy,501,8,-1,Kjetil Knutsen,Away,0
31614,3871437,1,-1,Ante Simundza,3258,2,-1,Stephen Bradley,Away,0
419,3871434,1,-1,Ante Cacic,4644,0,-1,Goce Sedloski,Away,1
10301,3871952,4,-1,Eghishe Melikyan,853,1,-1,Carlos Fangueiro,Away,1
1008,3837929,6,-1,Toni Koskela,33783,6,-1,Viktors Morozs,Away,0
2156,3837938,1,-1,José Luis Oltra,865,1,-1,Bo Henriksen,Away,0
1008,3871436,0,-1,Toni Koskela,941,5,-1,Michal Bilek,Away,0
790,3871451,0,-1,Radovan Karanovic,2481,1,-1,Stjepan Tomas,Away,0
865,3837941,5,-1,Bo Henriksen,2156,4,-1,José Luis Oltra,Away,1
122,3889177,0,-1,Christian Ilzer,338,1,-1,Mircea Lucescu,Away,0
429,3889178,0,-1,Alexander Zorniger,1064,4,-1,Barak Bakhar,Away,0
279,3889179,1,-1,Stanislav Cherchesov,10625,1,-1,Qurban Qurbanov,Away,0
602,3889180,0,-1,Vladimir Cheburin,501,5,-1,Kjetil Knutsen,Away,0
124,3887494,0,-1,Giovanni van Bronckhorst,3948,2,-1,Karel Geraerts,Away,0
383,3887497,1,-1,Ruud van Nistelrooy,162,1,-1,Philippe Clement,Away,0
419,3887493,2,-1,Ante Cacic,31614,1,-1,Ante Simundza,Away,1
941,3887495,2,-1,Michal Bilek,2481,1,-1,Stjepan Tomas,Away,1
506,4031392,2,-1,Massimiliano Allegri,60,0,-1,Christian Streich,Away,1
338,3889182,2,-1,Mircea Lucescu,122,1,-1,Christian Ilzer,Away,1
162,3887500,2,-1,Philippe Clement,383,3,-1,Ruud van Nistelrooy,Away,0
683,3837937,1,-1,Pedro Martins,1064,1,-1,Barak Bakhar,Away,0
985,4031396,1,-1,Erik ten Hag,150,0,-1,Manuel Pellegrini,Away,1
31614,3887499,2,-1,Ante Simundza,419,4,-1,Ante Cacic,Away,0
2481,3887504,1,-1,Stjepan Tomas,941,2,-1,Michal Bilek,Away,0
1064,3889183,0,-1,Barak Bakhar,429,2,-1,Alexander Zorniger,Away,0
865,3887498,1,-1,Henrik Jensen,294,4,-1,Roger Schmidt,Away,0
10301,3887496,0,-1,Eghishe Melikyan,159,5,-1,Dejan Stanković,Away,0
159,3898920,2,-1,Dejan Stanković,1064,3,-1,Barak Bakhar,Away,0
294,3898922,2,-1,Roger Schmidt,338,0,-1,Mircea Lucescu,Away,1
941,3898921,0,-1,Michal Bilek,10625,0,-1,Qurban Qurbanov,Away,0
419,3898919,0,-1,Ante Cacic,501,1,-1,Kjetil Knutsen,Away,0
383,3898923,2,-1,Ruud van Nistelrooy,124,2,-1,Giovanni van Bronckhorst,Away,0
449,3898907,1,-1,Abdullah Avci,190,2,-1,Jess Thorup,Away,0
3948,3887502,0,-1,Karel Geraerts,124,3,-1,Giovanni van Bronckhorst,Away,0
190,3898908,0,-1,Jess Thorup,449,0,-1,Abdullah Avci,Away,0
501,3898925,1,-1,Kjetil Knutsen,419,4,-1,Ante Cacic,Away,0
10625,3898924,1,-1,Qurban Qurbanov,941,2,-1,Michal Bilek,Away,0
294,3887503,3,-1,Roger Schmidt,865,1,-1,Henrik Jensen,Away,1
1064,3898926,2,-1,Barak Bakhar,159,2,-1,Dejan Stanković,Away,0
868,3860401,0,15,Sedat Agcay,2381,2,12,Riza Calimbay,Away,0
7775,3860405,0,18,,3205,3,7,,Away,0
124,3898928,1,-1,Giovanni van Bronckhorst,383,0,-1,Ruud van Nistelrooy,Away,1
924,3860403,1,16,Fatih Tekke,114,3,3,Senol Günes,Away,0
589,3860397,0,11,Nuri Sahin,3840,2,4,Vincenzo Montella,Away,0
24245,3860398,1,19,Recep Ucar,10484,1,13,Selcuk Inan,Away,0
141,3860399,1,1,Okan Buruk,2293,2,8,Aleksandar Stanojevic,Away,0
2381,3860513,0,16,Riza Calimbay,924,3,15,Fatih Tekke,Away,0
10625,3889184,3,-1,Qurban Qurbanov,279,1,-1,Stanislav Cherchesov,Away,1
159,3887501,2,-1,Dejan Stanković,10301,0,-1,Eghishe Melikyan,Away,1
501,3889185,1,-1,Kjetil Knutsen,602,1,-1,Vladimir Cheburin,Away,0
31614,3837925,1,-1,Ante Simundza,3070,0,-1,Milija Savovic,Away,1
279,3871953,4,-1,Stanislav Cherchesov,540,1,-1,Vladimir Weiss,Away,1
449,3860400,3,5,,2832,0,14,,Away,1
11282,3860510,0,10,Ersun Yanal,868,2,14,Sedat Agcay,Away,0
2293,3860508,3,8,,7775,0,18,,Away,1
589,3860370,1,13,Nuri Sahin,10484,3,11,Selcuk Inan,Away,0
868,3860374,1,16,Sedat Agcay,114,2,3,Senol Günes,Away,0
11688,3860377,0,17,Hakan Keles,2293,0,9,Aleksandar Stanojevic,Away,0
7775,3860378,0,15,,3840,3,4,,Away,0
141,3860372,3,1,,2832,0,12,,Away,1
36,3860376,2,2,Jorge Jesus,3205,1,7,Cagdas Atan,Away,1
24245,3860371,2,19,Recep Ucar,449,1,6,Abdullah Avci,Away,1
2381,3860373,3,14,Riza Calimbay,6646,4,8,Andrea Pirlo,Away,0
6890,3860375,0,5,Emre Belözoglu,11282,1,10,Ersun Yanal,Away,0
3840,3860384,1,5,Vincenzo Montella,24245,1,19,Recep Ucar,Away,0
3205,3860387,2,7,Cagdas Atan,11688,1,17,Hakan Keles,Away,1
6646,3860511,2,9,Andrea Pirlo,11688,2,17,Hakan Keles,Away,0
2293,3860386,0,8,Aleksandar Stanojevic,36,4,2,João de Deus,Away,0
10484,3860385,0,16,Selcuk Inan,7775,1,14,Volkan Demirel,Away,0
3205,3860509,0,7,Cagdas Atan,589,4,11,Nuri Sahin,Away,0
2832,3860505,0,12,,24245,3,19,,Away,0
11282,3860379,1,10,Francesco Farioli,924,2,18,Fatih Tekke,Away,0
6646,3860380,2,9,Andrea Pirlo,868,0,15,Ömer Erdogan,Away,1
114,3860381,0,4,Senol Günes,2381,1,13,Riza Calimbay,Away,0
36,3860412,1,2,Jorge Jesus,3840,1,5,Vincenzo Montella,Away,0
924,3860411,1,18,Fatih Tekke,2293,0,8,Aleksandar Stanojevic,Away,1
338,3898927,0,-1,Mircea Lucescu,294,3,-1,Roger Schmidt,Away,0
589,3860406,0,14,Alfons Groenendijk,449,2,6,Abdullah Avci,Away,0
114,3860512,2,3,Senol Günes,6890,0,6,Emre Belözoglu,Away,1
2832,3860383,0,11,Erdal Günes,589,1,12,Nuri Sahin,Away,0
6890,3860410,0,3,Emre Belözoglu,3205,1,7,Cagdas Atan,Away,0
24245,3860407,2,19,Recep Ucar,141,3,1,Okan Buruk,Away,0
2293,3860422,0,8,Aleksandar Stanojevic,6890,2,3,Emre Belözoglu,Away,0
7775,3860414,1,17,Volkan Demirel,2832,4,10,Erdal Günes,Away,0
3205,3860423,4,7,Cagdas Atan,924,2,18,Fatih Tekke,Away,1
2381,3860409,3,15,Riza Calimbay,11282,0,9,Francesco Farioli,Away,1
24245,3860416,2,19,Recep Ucar,589,3,12,Nuri Sahin,Away,0
2832,3860419,2,10,Erdal Günes,868,0,13,Ömer Erdogan,Away,1
449,3860418,1,6,Abdullah Avci,7775,2,15,Volkan Demirel,Away,0
3840,3860420,2,5,Vincenzo Montella,2381,1,17,Riza Calimbay,Away,1
11282,3860415,0,9,Francesco Farioli,114,3,4,Senol Günes,Away,0
10484,3860421,1,16,Selcuk Inan,36,5,2,Jorge Jesus,Away,0
868,3860365,1,11,Ömer Erdogan,2293,0,7,Aleksandar Stanojevic,Away,1
36,3860368,2,2,Jorge Jesus,24245,1,19,Recep Ucar,Away,1
114,3860363,2,4,Senol Günes,3205,0,8,Cagdas Atan,Away,1
924,3860367,0,18,Fatih Tekke,449,4,5,Abdullah Avci,Away,0
3840,3860506,1,4,Vincenzo Montella,449,4,5,Orhan Ak,Away,0
589,3860361,1,15,Nuri Sahin,141,2,1,Okan Buruk,Away,0
6890,3860366,3,3,Emre Belözoglu,10484,1,13,Selcuk Inan,Away,1
11688,3860369,1,12,Hakan Keles,3840,1,6,Vincenzo Montella,Away,0
36,3860356,2,2,Jorge Jesus,2832,1,12,Erol Bulut,Away,1
6646,3860358,2,10,Andrea Pirlo,10484,2,13,Selcuk Inan,Away,0
141,3860417,4,1,Okan Buruk,11688,0,14,Hakan Keles,Away,1
6890,3860355,0,3,Emre Belözoglu,449,1,6,Abdullah Avci,Away,0
10484,3860507,0,13,Selcuk Inan,141,1,1,Okan Buruk,Away,0
868,3860357,1,14,Ömer Erdogan,3840,3,5,Vincenzo Montella,Away,0
11688,3860352,2,11,Hakan Keles,589,2,15,Nuri Sahin,Away,0
6646,3860362,2,10,Andrea Pirlo,11282,2,9,Francesco Farioli,Away,0
114,3860408,1,4,Senol Günes,6646,1,11,Andrea Pirlo,Away,0
2381,3860360,1,18,Riza Calimbay,3205,4,8,Cagdas Atan,Away,0
2832,3860330,1,12,Erol Bulut,924,1,19,Fatih Tekke,Away,0
11688,3860413,1,16,Hakan Keles,10484,5,13,Selcuk Inan,Away,0
141,3860331,3,1,Okan Buruk,36,0,2,Jorge Jesus,Away,1
24245,3860332,1,18,Recep Ucar,11688,0,11,Hakan Keles,Away,1
3205,3860328,1,9,Cagdas Atan,868,2,13,Ömer Erdogan,Away,0
2293,3860326,3,7,Ilhan Palut,6646,3,10,Andrea Pirlo,Away,0
10484,3860327,1,14,Selcuk Inan,114,2,4,Senol Günes,Away,0
924,3860353,2,17,Fatih Tekke,24245,0,19,Recep Ucar,Away,1
924,3860321,0,19,Fatih Tekke,3840,6,4,Vincenzo Montella,Away,0
11688,3860319,0,11,Hakan Keles,449,3,5,Abdullah Avci,Away,0
6890,3860320,1,3,Emre Belözoglu,2832,1,13,Erol Bulut,Away,0
2381,3860323,2,17,Riza Calimbay,2293,2,7,Ilhan Palut,Away,0
7775,3860354,0,16,Volkan Demirel,141,4,1,Okan Buruk,Away,0
6646,3860324,4,10,Andrea Pirlo,3205,2,8,Cagdas Atan,Away,1
11282,3860322,1,9,Francesco Farioli,10484,4,12,Selcuk Inan,Away,0
36,3860316,2,2,Jorge Jesus,589,1,14,Nuri Sahin,Away,1
7775,3860317,2,16,Volkan Demirel,24245,2,18,Recep Ucar,Away,0
3840,3860345,0,5,Vincenzo Montella,114,1,4,Senol Günes,Away,0
2832,3860351,1,11,Erol Bulut,11688,2,10,Hakan Keles,Away,0
3840,3860329,1,5,Vincenzo Montella,6890,2,3,Emre Belözoglu,Away,0
449,3860344,1,6,Abdullah Avci,6646,4,13,Andrea Pirlo,Away,0
10484,3860349,1,15,Selcuk Inan,924,2,18,Fatih Tekke,Away,0
3205,3860343,1,8,Cagdas Atan,11282,3,9,Francesco Farioli,Away,0
114,3860359,2,4,Senol Günes,2293,1,7,Ilhan Palut,Away,1
7775,3860350,0,16,Volkan Demirel,36,4,2,Jorge Jesus,Away,0
24245,3860347,2,19,Recep Ucar,868,1,14,Ömer Erdogan,Away,1
449,3860325,0,6,Abdullah Avci,11282,5,8,Francesco Farioli,Away,0
11282,3860296,2,9,Francesco Farioli,2293,2,6,Ilhan Palut,Away,0
924,3860291,1,18,Fatih Tekke,141,2,1,Okan Buruk,Away,0
6646,3860294,1,17,Andrea Pirlo,3840,2,3,Vincenzo Montella,Away,0
449,3860382,1,6,Abdullah Avci,141,2,1,Okan Buruk,Away,0
589,3860348,0,12,Nuri Sahin,6890,2,3,Emre Belözoglu,Away,0
11688,3860297,1,13,Hakan Keles,7775,1,15,Volkan Demirel,Away,0
6890,3860290,3,4,Emre Belözoglu,24245,1,19,Recep Ucar,Away,1
114,3860293,1,7,Senol Günes,2832,1,10,Erol Bulut,Away,0
868,3860289,2,12,Ömer Erdogan,589,0,11,Nuri Sahin,Away,1
2293,3860315,2,4,Ilhan Palut,3205,1,8,Cagdas Atan,Away,1
7775,3860313,1,14,Volkan Demirel,924,0,18,Fatih Tekke,Away,1
2832,3860308,3,11,Erol Bulut,6646,3,15,Andrea Pirlo,Away,0
141,3860312,7,2,Okan Buruk,6890,0,5,Emre Belözoglu,Away,1
11688,3860314,2,12,Hakan Keles,36,1,1,Jorge Jesus,Away,1
2381,3860364,2,16,Riza Calimbay,2832,1,14,Erol Bulut,Away,1
449,3860311,1,6,Abdullah Avci,868,1,16,Ömer Erdogan,Away,0
3840,3860307,0,3,Vincenzo Montella,11282,0,9,Francesco Farioli,Away,0
6890,3860342,3,3,Emre Belözoglu,7775,3,16,Volkan Demirel,Away,0
868,3860318,1,15,Ömer Erdogan,141,2,1,Okan Buruk,Away,0
2293,3860337,2,8,Ilhan Palut,449,2,7,Abdullah Avci,Away,0
6646,3860334,2,13,Andrea Pirlo,589,4,10,Nuri Sahin,Away,0
3205,3860338,2,5,Cagdas Atan,2832,1,12,Erol Bulut,Away,1
114,3860336,1,6,Senol Günes,141,2,2,Okan Buruk,Away,0
924,3860341,2,18,Fatih Tekke,11688,3,14,Hakan Keles,Away,0
2381,3860340,0,17,Riza Calimbay,36,1,1,Jorge Jesus,Away,0
868,3860339,1,15,Ömer Erdogan,10484,1,11,Senol Can,Away,0
589,3860333,0,15,Nuri Sahin,7775,0,16,Volkan Demirel,Away,0
11688,3860303,1,17,Hakan Keles,6890,3,3,Emre Belözoglu,Away,0
36,3860292,0,2,Jorge Jesus,449,2,5,Abdullah Avci,Away,0
3840,3860306,2,2,Vincenzo Montella,3205,2,8,Cagdas Atan,Away,0
24245,3860300,2,19,Recep Ucar,114,5,4,Senol Günes,Away,0
7775,3860302,1,15,Volkan Demirel,868,4,14,Ömer Erdogan,Away,0
2832,3860298,0,10,Erol Bulut,11282,2,9,Francesco Farioli,Away,0
10484,3860305,1,11,Senol Can,2293,1,7,Ilhan Palut,Away,0
141,3860299,2,6,Okan Buruk,6646,0,13,Andrea Pirlo,Away,1
114,3860288,1,5,Valérien Ismaël,7775,2,13,Volkan Demirel,Away,0
868,3860287,1,17,Ömer Erdogan,11688,1,16,Hakan Keles,Away,0
11282,3860282,2,10,Francesco Farioli,141,2,8,Okan Buruk,Away,0
589,3860309,0,10,Nuri Sahin,114,0,7,Senol Günes,Away,0
2293,3860284,1,6,Ilhan Palut,3840,1,2,Vincenzo Montella,Away,0
3205,3860285,1,7,Cagdas Atan,10484,0,11,Senol Can,Away,1
2381,3860283,0,15,Riza Calimbay,449,1,3,Abdullah Avci,Away,0
589,3860301,2,12,Nuri Sahin,2381,0,16,Riza Calimbay,Away,1
141,3860346,2,1,Okan Buruk,2381,1,17,Riza Calimbay,Away,1
11282,3860335,1,9,Francesco Farioli,24245,3,19,Recep Ucar,Away,0
36,3860221,3,2,Jorge Jesus,868,0,17,Ömer Erdogan,Away,1
449,3860219,2,5,Abdullah Avci,114,2,4,Valérien Ismaël,Away,0
924,3860222,0,14,Osman Zeki Korkmaz,6890,2,3,Emre Belözoglu,Away,0
141,3860225,1,7,Okan Buruk,3205,2,8,Cagdas Atan,Away,0
2832,3860224,1,9,Erol Bulut,2293,0,6,Ilhan Palut,Away,1
3840,3860223,4,1,Vincenzo Montella,10484,1,10,Senol Can,Away,1
7775,3860218,0,18,Volkan Demirel,6646,3,13,Andrea Pirlo,Away,0
589,3860217,2,16,Nuri Sahin,11282,3,11,Francesco Farioli,Away,0
11688,3860220,0,15,Hakan Keles,2381,3,12,Riza Calimbay,Away,0
10484,3860255,0,9,Senol Can,449,0,4,Abdullah Avci,Away,0
6890,3860286,0,4,Emre Belözoglu,36,1,1,Jorge Jesus,Away,0
6646,3860259,4,18,Andrea Pirlo,36,5,5,Jorge Jesus,Away,0
3205,3860254,2,8,Cagdas Atan,24245,2,19,Recep Ucar,Away,0
114,3860260,1,2,Valérien Ismaël,11688,0,13,Hakan Keles,Away,1
2293,3860253,1,3,Ilhan Palut,589,1,16,Nuri Sahin,Away,0
868,3860258,2,14,Ömer Erdogan,924,1,12,Osman Zeki Korkmaz,Away,1
3840,3860256,1,1,Vincenzo Montella,2832,1,10,Erol Bulut,Away,0
2381,3860295,2,16,Riza Calimbay,10484,1,14,Selcuk Inan,Away,1
36,3860264,0,7,Jorge Jesus,114,0,6,Valérien Ismaël,Away,0
924,3860263,2,12,Osman Zeki Korkmaz,6646,1,15,Andrea Pirlo,Away,1
7775,3860265,2,17,Volkan Demirel,2381,1,18,Riza Calimbay,Away,1
11688,3860262,1,13,Hakan Keles,11282,1,11,Francesco Farioli,Away,0
141,3860267,0,1,Okan Buruk,3840,0,2,Vincenzo Montella,Away,0
449,3860270,2,5,Abdullah Avci,3205,1,8,Cagdas Atan,Away,1
6890,3860266,2,3,Emre Belözoglu,868,1,16,Ömer Erdogan,Away,1
2832,3860268,0,10,Erol Bulut,10484,1,9,Senol Can,Away,0
11282,3860261,0,11,Francesco Farioli,7775,1,15,Volkan Demirel,Away,0
11282,3860251,0,11,Francesco Farioli,36,5,7,Jorge Jesus,Away,0
24245,3860310,2,19,Recep Ucar,2381,2,17,Riza Calimbay,Away,0
2832,3860247,2,9,Erol Bulut,449,3,6,Abdullah Avci,Away,0
6646,3860249,0,14,Andrea Pirlo,6890,0,3,Emre Belözoglu,Away,0
2381,3860248,1,17,Riza Calimbay,868,2,16,Ömer Erdogan,Away,0
3840,3860244,3,1,Vincenzo Montella,589,0,13,Nuri Sahin,Away,1
3205,3860252,4,8,Cagdas Atan,7775,0,19,Serkan Özbalta,Away,1
114,3860250,2,5,Adam Murray,924,2,15,Osman Zeki Korkmaz,Away,0
